year,dist_id,dno_key,dno_name,dno_code,filename,sheet,row_index,tariff_code,rates_found,values_found,raw_text,voltage,customer_type,time_band,tariff_color
2014,11,NGED-EM,National Grid Electricity Distribution – East Midlands,EMID,EMEB-Schedule-of-charges-and-other-tables-Apr-2014-Version-10-7-%c2%a35-removed.xlsx,Annex 1 LV and HV charges,12,,"['1', '2', '3']","['15', '42', '3701', '14', '41', '1', '2', '3']","DNOs paste value cells A15:I42 from CDCM 3701 into cells A14:J41 Open LLFCs PCs Unit rate 1
p/kWh
(red/black) Unit rate 2
p/kWh
(amber/yellow) Unit rate 3
p/kWh
(green) Fixed charge p/MPAN/day Capacit",,,Day,Green
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 1 LV and HV charges,24,LV Sub,[],"['128', '4.085', '1.29', '0.949', '8.82', '4.83', '6.8', '0.13']",LV Sub HH Metered 128 4.085 1.29 0.949 8.82 4.83 6.8 0.13,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 1 LV and HV charges,25,HV HH,[],"['365', '367', '2.418', '1.102', '0.932', '81.41', '5.12', '6.86', '0.056']","HV HH Metered 365, 367 2.418 1.102 0.932 81.41 5.12 6.86 0.056",HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 1 LV and HV charges,30,LV UMS,[],"['99', '17.666', '2.207', '1.791']",LV UMS (Pseudo HH Metered) 99 17.666 2.207 1.791,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,22,LV HH,[],"['10309', '3.826', '0.95', '0.648', '7.49', '2.71', '5.1', '0.132']",LDNO LV: LV HH Metered 10309 3.826 0.95 0.648 7.49 2.71 5.1 0.132,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,27,LV UMS,[],"['10314', '11.712', '1.463', '1.187']",LDNO LV: LV UMS (Pseudo HH Metered) 10314 11.712 1.463 1.187,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,40,LV HH,[],"['10327', '2.935', '0.729', '0.498', '5.74', '2.08', '3.91', '0.101']",LDNO HV: LV HH Metered 10327 2.935 0.729 0.498 5.74 2.08 3.91 0.101,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,41,LV Sub,[],"['10328', '3.206', '1.013', '0.744', '6.92', '3.79', '5.34', '0.102']",LDNO HV: LV Sub HH Metered 10328 3.206 1.013 0.744 6.92 3.79 5.34 0.102,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,42,HV HH,[],"['10329', '2.174', '0.99', '0.838', '73.2', '4.61', '6.17', '0.05']",LDNO HV: HV HH Metered 10329 2.174 0.99 0.838 73.2 4.61 6.17 0.05,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,47,LV UMS,[],"['10334', '8.985', '1.123', '0.911']",LDNO HV: LV UMS (Pseudo HH Metered) 10334 8.985 1.123 0.911,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,67,HVplus,[],"['10354', '2.366', '0.588', '0.401', '4.63', '1.68', '3.15', '0.082']",LDNO HVplus: LV HH Metered 10354 2.366 0.588 0.401 4.63 1.68 3.15 0.082,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,68,HVplus,[],"['10355', '2.552', '0.806', '0.593', '5.51', '3.02', '4.25', '0.081']",LDNO HVplus: LV Sub HH Metered 10355 2.552 0.806 0.593 5.51 3.02 4.25 0.081,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,69,HVplus,[],"['10356', '1.722', '0.785', '0.664', '57.97', '3.65', '4.88', '0.04']",LDNO HVplus: HV HH Metered 10356 1.722 0.785 0.664 57.97 3.65 4.88 0.04,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,74,HVplus,[],"['10361', '7.243', '0.905', '0.734']",LDNO HVplus: LV UMS (Pseudo HH Metered) 10361 7.243 0.905 0.734,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,94,LV HH,[],"['10381', '1.911', '0.475', '0.324', '3.74', '1.35', '2.55', '0.066']",LDNO EHV: LV HH Metered 10381 1.911 0.475 0.324 3.74 1.35 2.55 0.066,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,95,LV Sub,[],"['10382', '2.061', '0.651', '0.479', '4.45', '2.44', '3.43', '0.066']",LDNO EHV: LV Sub HH Metered 10382 2.061 0.651 0.479 4.45 2.44 3.43 0.066,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,96,HV HH,[],"['10383', '1.391', '0.634', '0.536', '46.83', '2.94', '3.95', '0.032']",LDNO EHV: HV HH Metered 10383 1.391 0.634 0.536 46.83 2.94 3.95 0.032,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,101,LV UMS,[],"['10388', '5.851', '0.731', '0.593']",LDNO EHV: LV UMS (Pseudo HH Metered) 10388 5.851 0.731 0.593,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,121,LV HH,[],"['132', '10408', '1.832', '0.455', '0.31', '3.59', '1.3', '2.44', '0.063']",LDNO 132kV/EHV: LV HH Metered 10408 1.832 0.455 0.31 3.59 1.3 2.44 0.063,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,122,LV Sub,[],"['132', '10409', '1.976', '0.624', '0.459', '4.27', '2.34', '3.29', '0.063']",LDNO 132kV/EHV: LV Sub HH Metered 10409 1.976 0.624 0.459 4.27 2.34 3.29 0.063,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,123,HV HH,[],"['132', '10410', '1.333', '0.607', '0.514', '44.88', '2.82', '3.78', '0.031']",LDNO 132kV/EHV: HV HH Metered 10410 1.333 0.607 0.514 44.88 2.82 3.78 0.031,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,128,LV UMS,[],"['132', '10415', '5.608', '0.701', '0.569']",LDNO 132kV/EHV: LV UMS (Pseudo HH Metered) 10415 5.608 0.701 0.569,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,148,LV HH,[],"['132', '10435', '1.199', '0.298', '0.203', '2.35', '0.85', '1.6', '0.041']",LDNO 132kV: LV HH Metered 10435 1.199 0.298 0.203 2.35 0.85 1.6 0.041,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,149,LV Sub,[],"['132', '10436', '1.293', '0.408', '0.3', '2.79', '1.53', '2.15', '0.041']",LDNO 132kV: LV Sub HH Metered 10436 1.293 0.408 0.3 2.79 1.53 2.15 0.041,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,150,HV HH,[],"['132', '10437', '0.873', '0.398', '0.336', '29.38', '1.85', '2.48', '0.02']",LDNO 132kV: HV HH Metered 10437 0.873 0.398 0.336 29.38 1.85 2.48 0.02,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,155,LV UMS,[],"['132', '10442', '3.671', '0.459', '0.372']",LDNO 132kV: LV UMS (Pseudo HH Metered) 10442 3.671 0.459 0.372,LV,Unmetered,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,175,LV HH,[],"['0000', '10462', '0.251', '0.062', '0.042', '0.49', '0.18', '0.33', '0.009']",LDNO 0000: LV HH Metered 10462 0.251 0.062 0.042 0.49 0.18 0.33 0.009,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,176,LV Sub,[],"['0000', '10463', '0.27', '0.085', '0.063', '0.58', '0.32', '0.45', '0.009']",LDNO 0000: LV Sub HH Metered 10463 0.27 0.085 0.063 0.58 0.32 0.45 0.009,LV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,177,HV HH,[],"['0000', '10464', '0.182', '0.083', '0.07', '6.14', '0.39', '0.52', '0.004']",LDNO 0000: HV HH Metered 10464 0.182 0.083 0.07 6.14 0.39 0.52 0.004,HV,,,Red
2020,14,NGED-WM,National Grid Electricity Distribution – West Midlands,WMID,MIDE-Schedule of charges and other tables-2020 v2.xlsx,Annex 4 LDNO charges,182,LV UMS,[],"['0000', '10469', '0.767', '0.096', '0.078']",LDNO 0000: LV UMS (Pseudo HH Metered) 10469 0.767 0.096 0.078,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 1 LV and HV charges,24,LV HH,[],"['801', '841', '0', '7.432', '1.5', '0.607', '15.61', '3.41', '5.17', '0.161']","LV HH Metered 801, 841 0 7.432 1.5 0.607 15.61 3.41 5.17 0.161",LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 1 LV and HV charges,25,LV Sub,[],"['802', '842', '0', '5.924', '1.218', '0.572', '50.1', '3.46', '6.08', '0.121']","LV Sub HH Metered 802, 842 0 5.924 1.218 0.572 50.1 3.46 6.08 0.121",LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 1 LV and HV charges,26,HV HH,[],"['803', '843', '0', '4.219', '0.914', '0.534', '110.17', '3.13', '5.97', '0.081']","HV HH Metered 803, 843 0 4.219 0.914 0.534 110.17 3.13 5.97 0.081",HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 1 LV and HV charges,31,LV UMS,[],"['811', '0', '21.893', '3.621', '2.536']",LV UMS (Pseudo HH Metered) 811 0 21.893 3.621 2.536,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,22,LV HH,[],"['120', '0', '4.782', '0.965', '0.391', '10.04', '2.19', '3.33', '0.104']",LDNO LV: LV HH Metered LV120 0 4.782 0.965 0.391 10.04 2.19 3.33 0.104,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,27,LV UMS,[],"['190', '0', '14.087', '2.33', '1.632']",LDNO LV: LV UMS (Pseudo HH Metered) LV190 0 14.087 2.33 1.632,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,40,LV HH,[],"['120', '0', '3.303', '0.667', '0.27', '6.94', '1.52', '2.3', '0.072']",LDNO HV: LV HH Metered HV120 0 3.303 0.667 0.27 6.94 1.52 2.3 0.072,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,41,LV Sub,[],"['130', '0', '4.171', '0.858', '0.403', '35.28', '2.44', '4.28', '0.085']",LDNO HV: LV Sub HH Metered HV130 0 4.171 0.858 0.403 35.28 2.44 4.28 0.085,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,42,HV HH,[],"['140', '0', '3.514', '0.761', '0.445', '91.74', '2.61', '4.97', '0.067']",LDNO HV: HV HH Metered HV140 0 3.514 0.761 0.445 91.74 2.61 4.97 0.067,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,47,LV UMS,[],"['190', '0', '9.731', '1.609', '1.127']",LDNO HV: LV UMS (Pseudo HH Metered) HV190 0 9.731 1.609 1.127,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,67,HVplus,[],"['120', '0', '2.729', '0.551', '0.223', '5.73', '1.25', '1.9', '0.059']",LDNO HVplus: LV HH Metered HP120 0 2.729 0.551 0.223 5.73 1.25 1.9 0.059,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,68,HVplus,[],"['130', '0', '3.353', '0.689', '0.324', '28.36', '1.96', '3.44', '0.068']",LDNO HVplus: LV Sub HH Metered HP130 0 3.353 0.689 0.324 28.36 1.96 3.44 0.068,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,69,HVplus,[],"['140', '0', '2.796', '0.606', '0.354', '73.01', '2.07', '3.96', '0.054']",LDNO HVplus: HV HH Metered HP140 0 2.796 0.606 0.354 73.01 2.07 3.96 0.054,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,74,HVplus,[],"['190', '0', '8.039', '1.33', '0.931']",LDNO HVplus: LV UMS (Pseudo HH Metered) HP190 0 8.039 1.33 0.931,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,94,LV HH,[],"['120', '0', '2.159', '0.436', '0.176', '4.54', '0.99', '1.5', '0.047']",LDNO EHV: LV HH Metered EH120 0 2.159 0.436 0.176 4.54 0.99 1.5 0.047,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,95,LV Sub,[],"['130', '0', '2.653', '0.546', '0.256', '22.44', '1.55', '2.72', '0.054']",LDNO EHV: LV Sub HH Metered EH130 0 2.653 0.546 0.256 22.44 1.55 2.72 0.054,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,96,HV HH,[],"['140', '0', '2.212', '0.479', '0.28', '57.77', '1.64', '3.13', '0.042']",LDNO EHV: HV HH Metered EH140 0 2.212 0.479 0.28 57.77 1.64 3.13 0.042,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,101,LV UMS,[],"['190', '0', '6.361', '1.052', '0.737']",LDNO EHV: LV UMS (Pseudo HH Metered) EH190 0 6.361 1.052 0.737,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,121,LV HH,[],"['132', '120', '0', '1.804', '0.364', '0.147', '3.79', '0.83', '1.25', '0.039']",LDNO 132kV/EHV: LV HH Metered KE120 0 1.804 0.364 0.147 3.79 0.83 1.25 0.039,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,122,LV Sub,[],"['132', '130', '0', '2.217', '0.456', '0.214', '18.75', '1.29', '2.28', '0.045']",LDNO 132kV/EHV: LV Sub HH Metered KE130 0 2.217 0.456 0.214 18.75 1.29 2.28 0.045,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,123,HV HH,[],"['132', '140', '0', '1.848', '0.4', '0.234', '48.27', '1.37', '2.62', '0.035']",LDNO 132kV/EHV: HV HH Metered KE140 0 1.848 0.4 0.234 48.27 1.37 2.62 0.035,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,128,LV UMS,[],"['132', '190', '0', '5.314', '0.879', '0.616']",LDNO 132kV/EHV: LV UMS (Pseudo HH Metered) KE190 0 5.314 0.879 0.616,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,148,LV HH,[],"['132', '120', '0', '1.358', '0.274', '0.111', '2.85', '0.62', '0.94', '0.029']",LDNO 132kV: LV HH Metered KV120 0 1.358 0.274 0.111 2.85 0.62 0.94 0.029,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,149,LV Sub,[],"['132', '130', '0', '1.669', '0.343', '0.161', '14.12', '0.97', '1.71', '0.034']",LDNO 132kV: LV Sub HH Metered KV130 0 1.669 0.343 0.161 14.12 0.97 1.71 0.034,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,150,HV HH,[],"['132', '140', '0', '1.392', '0.302', '0.176', '36.34', '1.03', '1.97', '0.027']",LDNO 132kV: HV HH Metered KV140 0 1.392 0.302 0.176 36.34 1.03 1.97 0.027,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,155,LV UMS,[],"['132', '190', '0', '4.001', '0.662', '0.464']",LDNO 132kV: LV UMS (Pseudo HH Metered) KV190 0 4.001 0.662 0.464,LV,Unmetered,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,175,LV HH,[],"['0000', '120', '0', '0.483', '0.098', '0.039', '1.01', '0.22', '0.34', '0.01']",LDNO 0000: LV HH Metered ZZ120 0 0.483 0.098 0.039 1.01 0.22 0.34 0.01,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,176,LV Sub,[],"['0000', '130', '0', '0.594', '0.122', '0.057', '5.02', '0.35', '0.61', '0.012']",LDNO 0000: LV Sub HH Metered ZZ130 0 0.594 0.122 0.057 5.02 0.35 0.61 0.012,LV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,177,HV HH,[],"['0000', '140', '0', '0.495', '0.107', '0.063', '12.93', '0.37', '0.7', '0.01']",LDNO 0000: HV HH Metered ZZ140 0 0.495 0.107 0.063 12.93 0.37 0.7 0.01,HV,,,Red
2020,16,ENWL,Electricity North West,ENWL,enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx,Annex 4 LDNO charges,182,LV UMS,[],"['0000', '190', '0', '1.423', '0.235', '0.165']",LDNO 0000: LV UMS (Pseudo HH Metered) ZZ190 0 1.423 0.235 0.165,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Initial unit rates,260,LV network,[],[],"Discounted volumes, assuming LV network tariff forecast have same unit split by timeband as equivalent NHH metered tariff forecast",LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,28,LV HH,[],"['8.294', '2.522', '1.968', '26.85', '4.76', '8.74', '0.273']",LV HH Metered All the way 8.294 2.522 1.968 26.85 4.76 8.74 0.273,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,29,LV Sub,[],"['5.501', '2.075', '1.758', '50.97', '7.79', '10.79', '0.137']",LV Sub HH Metered All the way 5.501 2.075 1.758 50.97 7.79 10.79 0.137,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,30,HV HH,[],"['4.073', '1.849', '1.652', '298.74', '10.49', '12.37', '0.091']",HV HH Metered All the way 4.073 1.849 1.652 298.74 10.49 12.37 0.091,HV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,35,LV UMS,[],"['19.914', '4.719', '3.878', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) All the way 19.914 4.719 3.878 0 0 0 0,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,63,LV HH,[],"['5.856', '1.781', '1.389', '18.96', '3.36', '6.17', '0.193']",LV HH Metered LDNO LV 5.856 1.781 1.389 18.96 3.36 6.17 0.193,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,64,LV Sub,[],[],LV Sub HH Metered LDNO LV,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,65,HV HH,[],[],HV HH Metered LDNO LV,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,70,LV UMS,[],"['14.059', '3.332', '2.738', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) LDNO LV 14.059 3.332 2.738 0 0 0 0,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,98,LV HH,[],"['3.47', '1.055', '0.823', '11.23', '1.99', '3.66', '0.114']",LV HH Metered LDNO HV 3.47 1.055 0.823 11.23 1.99 3.66 0.114,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,99,LV Sub,[],"['3.333', '1.257', '1.065', '30.88', '4.72', '6.54', '0.083']",LV Sub HH Metered LDNO HV 3.333 1.257 1.065 30.88 4.72 6.54 0.083,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,100,HV HH,[],"['2.699', '1.225', '1.095', '197.99', '6.95', '8.2', '0.06']",HV HH Metered LDNO HV 2.699 1.225 1.095 197.99 6.95 8.2 0.06,HV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,105,LV UMS,[],"['8.332', '1.974', '1.623', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) LDNO HV 8.332 1.974 1.623 0 0 0 0,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,135,LV HH,[],"['8.294', '2.522', '1.968', '26.85', '4.76', '8.74', '0.273']",LV HH Metered All the way 8.294 2.522 1.968 26.85 4.76 8.74 0.273,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,136,LV Sub,[],"['5.501', '2.075', '1.758', '50.97', '7.79', '10.79', '0.137']",LV Sub HH Metered All the way 5.501 2.075 1.758 50.97 7.79 10.79 0.137,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,137,HV HH,[],"['4.073', '1.849', '1.652', '298.74', '10.49', '12.37', '0.091']",HV HH Metered All the way 4.073 1.849 1.652 298.74 10.49 12.37 0.091,HV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,142,LV UMS,[],"['19.914', '4.719', '3.878', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) All the way 19.914 4.719 3.878 0 0 0 0,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,170,LV HH,[],"['5.856', '1.781', '1.389', '18.96', '3.36', '6.17', '0.193']",LV HH Metered LDNO LV 5.856 1.781 1.389 18.96 3.36 6.17 0.193,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,171,LV Sub,[],[],LV Sub HH Metered LDNO LV,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,172,HV HH,[],[],HV HH Metered LDNO LV,LV,,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,177,LV UMS,[],"['14.059', '3.332', '2.738', '0', '0', '0', '0']",LV UMS (Pseudo HH Metered) LDNO LV 14.059 3.332 2.738 0 0 0 0,LV,Unmetered,,Red
2020,17,SSE-SHEPD,Scottish Hydro Electric Power Distribution,SHEPD,shepd-arp-model-2020-21.xlsx,Tariff summary,205,LV HH,[],"['3.47', '1.055', '0.823', '11.23', '1.99', '3.66', '0.114']",LV HH Metered LDNO HV 3.47 1.055 0.823 11.23 1.99 3.66 0.114,LV,,,Red
