DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
12,2020-11-26,22964,03,F,300,300,,2020-11-14T13:45:03Z
12,2020-11-26,22098,L04,F,400,400,,2020-11-14T13:45:03Z
12,2020-11-26,22024,1B,T,430,730,Om,2020-11-14T13:45:03Z
12,2020-11-26,35880,2F,P,800,900,,2020-11-14T13:45:03Z
12,2020-11-26,35960,2A,P,930,1030,DM,2020-11-14T13:45:03Z
12,2020-11-26,35508,2B,P,1100,1300,,2020-11-14T13:45:03Z
12,2020-11-26,35478,3B,T,1330,1630,Dm,2020-11-14T13:45:03Z
12,2020-11-26,43028,DP,P,1700,1930,EM,2020-11-14T13:45:03Z
12,2020-11-26,35042,4B,F,2100,2100,,2020-11-14T13:45:03Z
12,2020-11-26,24828,4C,F,2400,2400,,2020-11-14T13:45:03Z
13,2020-11-27,24681,1F,F,30,30,,2020-11-14T13:45:03Z
13,2020-11-27,24737,1A,P,100,230,,2020-11-14T13:45:03Z
13,2020-11-27,23078,03,F,300,300,,2020-11-14T13:45:03Z
13,2020-11-27,22323,L04,F,400,400,,2020-11-14T13:45:03Z
13,2020-11-27,22094,1B,T,430,730,Om,2020-11-14T13:45:03Z
13,2020-11-27,35387,2F,P,800,900,,2020-11-14T13:45:03Z
13,2020-11-27,35788,2A,P,930,1030,DM,2020-11-14T13:45:03Z
13,2020-11-27,35305,2B,P,1100,1300,,2020-11-14T13:45:03Z
13,2020-11-27,34901,3B,T,1330,1630,Dm,2020-11-14T13:45:03Z
13,2020-11-27,41962,DP,P,1700,1930,EM,2020-11-14T13:45:03Z
13,2020-11-27,33217,4B,F,2100,2100,,2020-11-14T13:45:03Z
13,2020-11-27,24863,4C,F,2400,2400,,2020-11-14T13:45:03Z
14,2020-11-28,24259,1F,F,30,30,,2020-11-14T13:45:03Z
14,2020-11-28,24349,1A,P,100,230,,2020-11-14T13:45:03Z
14,2020-11-28,22228,03,F,300,300,,2020-11-14T13:45:03Z
14,2020-11-28,21025,L04,F,400,400,,2020-11-14T13:45:03Z
14,2020-11-28,20659,1B,T,430,730,Om,2020-11-14T13:45:03Z
14,2020-11-28,29893,2F,P,800,900,,2020-11-14T13:45:03Z
14,2020-11-28,31252,2A,P,930,1030,,2020-11-14T13:45:03Z
14,2020-11-28,31504,2B,P,1100,1300,DM,2020-11-14T13:45:03Z
14,2020-11-28,31203,3B,T,1330,1630,Dm,2020-11-14T13:45:03Z
14,2020-11-28,38392,DP,P,1700,1930,EM,2020-11-14T13:45:03Z
14,2020-11-28,30563,4B,F,2100,2100,,2020-11-14T13:45:03Z
14,2020-11-28,23755,4C,F,2400,2400,,2020-11-14T13:45:03Z
2,2020-11-17,21827,1F,F,30,30,,2020-11-15T13:45:04Z
2,2020-11-17,21577,1A,P,100,230,,2020-11-15T13:45:04Z
2,2020-11-17,19732,03,F,300,300,,2020-11-15T13:45:04Z
2,2020-11-17,18734,L04,F,400,400,,2020-11-15T13:45:04Z
2,2020-11-17,18493,1B,T,430,730,Om,2020-11-15T13:45:04Z
2,2020-11-17,31467,2F,P,800,900,,2020-11-15T13:45:04Z
2,2020-11-17,31993,2A,P,930,1030,,2020-11-15T13:45:04Z
2,2020-11-17,32227,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
2,2020-11-17,32279,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
2,2020-11-17,39572,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
2,2020-11-17,31428,4B,F,2100,2100,,2020-11-15T13:45:04Z
2,2020-11-17,22012,4C,F,2400,2400,,2020-11-15T13:45:04Z
3,2020-11-18,21794,1F,F,30,30,,2020-11-15T13:45:04Z
3,2020-11-18,21841,1A,P,100,230,,2020-11-15T13:45:04Z
3,2020-11-18,20051,03,F,300,300,,2020-11-15T13:45:04Z
3,2020-11-18,19224,L04,F,400,400,,2020-11-15T13:45:04Z
3,2020-11-18,18881,1B,T,430,730,Om,2020-11-15T13:45:04Z
3,2020-11-18,30727,2F,P,800,900,,2020-11-15T13:45:04Z
3,2020-11-18,31851,2A,P,930,1030,,2020-11-15T13:45:04Z
3,2020-11-18,32335,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
3,2020-11-18,32365,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
3,2020-11-18,39231,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
3,2020-11-18,31321,4B,F,2100,2100,,2020-11-15T13:45:04Z
3,2020-11-18,21755,4C,F,2400,2400,,2020-11-15T13:45:04Z
4,2020-11-19,21507,1F,F,30,30,,2020-11-15T13:45:04Z
4,2020-11-19,21778,1A,P,100,230,,2020-11-15T13:45:04Z
4,2020-11-19,20154,03,F,300,300,,2020-11-15T13:45:04Z
4,2020-11-19,19383,L04,F,400,400,,2020-11-15T13:45:04Z
4,2020-11-19,19195,1B,T,430,730,Om,2020-11-15T13:45:04Z
4,2020-11-19,31635,2F,P,800,900,,2020-11-15T13:45:04Z
4,2020-11-19,31645,2A,P,930,1030,DM,2020-11-15T13:45:04Z
4,2020-11-19,31498,2B,P,1100,1300,,2020-11-15T13:45:04Z
4,2020-11-19,31855,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
4,2020-11-19,40622,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
4,2020-11-19,33882,4B,F,2100,2100,,2020-11-15T13:45:04Z
4,2020-11-19,24311,4C,F,2400,2400,,2020-11-15T13:45:04Z
5,2020-11-20,24153,1F,F,30,30,,2020-11-15T13:45:04Z
5,2020-11-20,24374,1A,P,100,230,,2020-11-15T13:45:04Z
5,2020-11-20,22830,03,F,300,300,,2020-11-15T13:45:04Z
5,2020-11-20,22181,L04,F,400,400,,2020-11-15T13:45:04Z
5,2020-11-20,22045,1B,T,430,730,Om,2020-11-15T13:45:04Z
5,2020-11-20,35223,2F,P,800,900,,2020-11-15T13:45:04Z
5,2020-11-20,35615,2A,P,930,1030,DM,2020-11-15T13:45:04Z
5,2020-11-20,34539,2B,P,1100,1300,,2020-11-15T13:45:04Z
5,2020-11-20,34190,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
5,2020-11-20,41888,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
5,2020-11-20,33078,4B,F,2100,2100,,2020-11-15T13:45:04Z
5,2020-11-20,24641,4C,F,2400,2400,,2020-11-15T13:45:04Z
6,2020-11-21,24387,1F,F,30,30,,2020-11-15T13:45:04Z
6,2020-11-21,24274,1A,P,100,230,,2020-11-15T13:45:04Z
6,2020-11-21,21945,03,F,300,300,,2020-11-15T13:45:04Z
6,2020-11-21,20761,L04,F,400,400,,2020-11-15T13:45:04Z
6,2020-11-21,20261,1B,T,430,730,Om,2020-11-15T13:45:04Z
6,2020-11-21,28200,2F,P,800,900,,2020-11-15T13:45:04Z
6,2020-11-21,29773,2A,P,930,1030,,2020-11-15T13:45:04Z
6,2020-11-21,30004,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
6,2020-11-21,29819,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
6,2020-11-21,37893,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
6,2020-11-21,30057,4B,F,2100,2100,,2020-11-15T13:45:04Z
6,2020-11-21,23434,4C,F,2400,2400,,2020-11-15T13:45:04Z
7,2020-11-22,23261,1F,F,30,30,,2020-11-15T13:45:04Z
7,2020-11-22,23307,1A,P,100,230,,2020-11-15T13:45:04Z
7,2020-11-22,21216,03,F,300,300,,2020-11-15T13:45:04Z
7,2020-11-22,20251,L04,F,400,400,,2020-11-15T13:45:04Z
7,2020-11-22,19738,1B,T,430,730,Om,2020-11-15T13:45:04Z
7,2020-11-22,26614,2F,P,800,900,,2020-11-15T13:45:04Z
7,2020-11-22,29506,2A,P,930,1030,,2020-11-15T13:45:04Z
7,2020-11-22,31385,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
7,2020-11-22,31758,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
7,2020-11-22,40220,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
7,2020-11-22,32477,4B,F,2100,2100,,2020-11-15T13:45:04Z
7,2020-11-22,24135,4C,F,2400,2400,,2020-11-15T13:45:04Z
8,2020-11-23,24001,1F,F,30,30,,2020-11-15T13:45:04Z
8,2020-11-23,24460,1A,P,100,230,,2020-11-15T13:45:04Z
8,2020-11-23,23131,03,F,300,300,,2020-11-15T13:45:04Z
8,2020-11-23,22734,L04,F,400,400,,2020-11-15T13:45:04Z
8,2020-11-23,22658,1B,T,430,730,Om,2020-11-15T13:45:04Z
8,2020-11-23,36401,2F,P,800,900,DM,2020-11-15T13:45:04Z
8,2020-11-23,36363,2A,P,930,1030,,2020-11-15T13:45:04Z
8,2020-11-23,35980,2B,P,1100,1300,,2020-11-15T13:45:04Z
8,2020-11-23,36044,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
8,2020-11-23,43962,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
8,2020-11-23,35614,4B,F,2100,2100,,2020-11-15T13:45:04Z
8,2020-11-23,25414,4C,F,2400,2400,,2020-11-15T13:45:04Z
9,2020-11-24,24880,1F,F,30,30,,2020-11-15T13:45:04Z
9,2020-11-24,25011,1A,P,100,230,,2020-11-15T13:45:04Z
9,2020-11-24,23195,03,F,300,300,,2020-11-15T13:45:04Z
9,2020-11-24,22610,L04,F,400,400,,2020-11-15T13:45:04Z
9,2020-11-24,22530,1B,T,430,730,Om,2020-11-15T13:45:04Z
9,2020-11-24,35784,2F,P,800,900,,2020-11-15T13:45:04Z
9,2020-11-24,36263,2A,P,930,1030,DM,2020-11-15T13:45:04Z
9,2020-11-24,35935,2B,P,1100,1300,,2020-11-15T13:45:04Z
9,2020-11-24,35976,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
9,2020-11-24,43760,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
9,2020-11-24,35344,4B,F,2100,2100,,2020-11-15T13:45:04Z
9,2020-11-24,25220,4C,F,2400,2400,,2020-11-15T13:45:04Z
10,2020-11-25,24975,1F,F,30,30,,2020-11-15T13:45:04Z
10,2020-11-25,25141,1A,P,100,230,,2020-11-15T13:45:04Z
10,2020-11-25,23436,03,F,300,300,,2020-11-15T13:45:04Z
10,2020-11-25,22680,L04,F,400,400,,2020-11-15T13:45:04Z
10,2020-11-25,22633,1B,T,430,730,Om,2020-11-15T13:45:04Z
10,2020-11-25,36324,2F,P,800,900,DM,2020-11-15T13:45:04Z
10,2020-11-25,36187,2A,P,930,1030,,2020-11-15T13:45:04Z
10,2020-11-25,36014,2B,P,1100,1300,,2020-11-15T13:45:04Z
10,2020-11-25,36043,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
10,2020-11-25,43949,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
10,2020-11-25,35461,4B,F,2100,2100,,2020-11-15T13:45:04Z
10,2020-11-25,25334,4C,F,2400,2400,,2020-11-15T13:45:04Z
11,2020-11-26,24385,1F,F,30,30,,2020-11-15T13:45:04Z
11,2020-11-26,24547,1A,P,100,230,,2020-11-15T13:45:04Z
11,2020-11-26,22855,03,F,300,300,,2020-11-15T13:45:04Z
11,2020-11-26,22005,L04,F,400,400,,2020-11-15T13:45:04Z
11,2020-11-26,21938,1B,T,430,730,Om,2020-11-15T13:45:04Z
11,2020-11-26,35681,2F,P,800,900,,2020-11-15T13:45:04Z
11,2020-11-26,35747,2A,P,930,1030,DM,2020-11-15T13:45:04Z
11,2020-11-26,35226,2B,P,1100,1300,,2020-11-15T13:45:04Z
11,2020-11-26,35205,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
11,2020-11-26,42790,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
11,2020-11-26,34738,4B,F,2100,2100,,2020-11-15T13:45:04Z
11,2020-11-26,24637,4C,F,2400,2400,,2020-11-15T13:45:04Z
12,2020-11-27,24505,1F,F,30,30,,2020-11-15T13:45:04Z
12,2020-11-27,24596,1A,P,100,230,,2020-11-15T13:45:04Z
12,2020-11-27,22904,03,F,300,300,,2020-11-15T13:45:04Z
12,2020-11-27,22133,L04,F,400,400,,2020-11-15T13:45:04Z
12,2020-11-27,21901,1B,T,430,730,Om,2020-11-15T13:45:04Z
12,2020-11-27,35158,2F,P,800,900,,2020-11-15T13:45:04Z
12,2020-11-27,35560,2A,P,930,1030,DM,2020-11-15T13:45:04Z
12,2020-11-27,35085,2B,P,1100,1300,,2020-11-15T13:45:04Z
12,2020-11-27,34677,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
12,2020-11-27,41702,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
12,2020-11-27,32914,4B,F,2100,2100,,2020-11-15T13:45:04Z
12,2020-11-27,24610,4C,F,2400,2400,,2020-11-15T13:45:04Z
13,2020-11-28,24410,1F,F,30,30,,2020-11-15T13:45:04Z
13,2020-11-28,24389,1A,P,100,230,,2020-11-15T13:45:04Z
13,2020-11-28,22285,03,F,300,300,,2020-11-15T13:45:04Z
13,2020-11-28,21090,L04,F,400,400,,2020-11-15T13:45:04Z
13,2020-11-28,20736,1B,T,430,730,Om,2020-11-15T13:45:04Z
13,2020-11-28,29851,2F,P,800,900,,2020-11-15T13:45:04Z
13,2020-11-28,31181,2A,P,930,1030,,2020-11-15T13:45:04Z
13,2020-11-28,31459,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
13,2020-11-28,31342,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
13,2020-11-28,38845,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
13,2020-11-28,30735,4B,F,2100,2100,,2020-11-15T13:45:04Z
13,2020-11-28,23850,4C,F,2400,2400,,2020-11-15T13:45:04Z
14,2020-11-29,23605,1F,F,30,30,,2020-11-15T13:45:04Z
14,2020-11-29,23750,1A,P,100,230,,2020-11-15T13:45:04Z
14,2020-11-29,21500,03,F,300,300,,2020-11-15T13:45:04Z
14,2020-11-29,20668,L04,F,400,400,,2020-11-15T13:45:04Z
14,2020-11-29,19981,1B,T,430,730,Om,2020-11-15T13:45:04Z
14,2020-11-29,27399,2F,P,800,900,,2020-11-15T13:45:04Z
14,2020-11-29,30363,2A,P,930,1030,,2020-11-15T13:45:04Z
14,2020-11-29,32321,2B,P,1100,1300,DM,2020-11-15T13:45:04Z
14,2020-11-29,32636,3B,T,1330,1630,Dm,2020-11-15T13:45:04Z
14,2020-11-29,40141,DP,P,1700,1930,EM,2020-11-15T13:45:04Z
14,2020-11-29,32407,4B,F,2100,2100,,2020-11-15T13:45:04Z
14,2020-11-29,23847,4C,F,2400,2400,,2020-11-15T13:45:04Z
2,2020-11-18,21984,1F,F,30,30,,2020-11-16T13:45:03Z
2,2020-11-18,22208,1A,P,100,230,,2020-11-16T13:45:03Z
2,2020-11-18,20082,03,F,300,300,,2020-11-16T13:45:03Z
2,2020-11-18,19312,L04,F,400,400,,2020-11-16T13:45:03Z
2,2020-11-18,19089,1B,T,430,730,Om,2020-11-16T13:45:03Z
2,2020-11-18,32193,2F,P,800,900,,2020-11-16T13:45:03Z
2,2020-11-18,32720,2A,P,930,1030,,2020-11-16T13:45:03Z
2,2020-11-18,32813,2B,P,1100,1300,DM,2020-11-16T13:45:03Z
2,2020-11-18,32770,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
2,2020-11-18,39384,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
2,2020-11-18,31592,4B,F,2100,2100,,2020-11-16T13:45:03Z
2,2020-11-18,22114,4C,F,2400,2400,,2020-11-16T13:45:03Z
3,2020-11-19,21654,1F,F,30,30,,2020-11-16T13:45:03Z
3,2020-11-19,21854,1A,P,100,230,,2020-11-16T13:45:03Z
3,2020-11-19,20184,03,F,300,300,,2020-11-16T13:45:03Z
3,2020-11-19,19451,L04,F,400,400,,2020-11-16T13:45:03Z
3,2020-11-19,19270,1B,T,430,730,Om,2020-11-16T13:45:03Z
3,2020-11-19,32252,2F,P,800,900,,2020-11-16T13:45:03Z
3,2020-11-19,32417,2A,P,930,1030,DM,2020-11-16T13:45:03Z
3,2020-11-19,31885,2B,P,1100,1300,,2020-11-16T13:45:03Z
3,2020-11-19,32077,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
3,2020-11-19,41712,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
3,2020-11-19,34776,4B,F,2100,2100,,2020-11-16T13:45:03Z
3,2020-11-19,25000,4C,F,2400,2400,,2020-11-16T13:45:03Z
4,2020-11-20,24838,1F,F,30,30,,2020-11-16T13:45:03Z
4,2020-11-20,24884,1A,P,100,230,,2020-11-16T13:45:03Z
4,2020-11-20,23172,03,F,300,300,,2020-11-16T13:45:03Z
4,2020-11-20,22423,L04,F,400,400,,2020-11-16T13:45:03Z
4,2020-11-20,22257,1B,T,430,730,Om,2020-11-16T13:45:03Z
4,2020-11-20,35558,2F,P,800,900,,2020-11-16T13:45:03Z
4,2020-11-20,36252,2A,P,930,1030,DM,2020-11-16T13:45:03Z
4,2020-11-20,35841,2B,P,1100,1300,,2020-11-16T13:45:03Z
4,2020-11-20,34886,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
4,2020-11-20,41041,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
4,2020-11-20,32309,4B,F,2100,2100,,2020-11-16T13:45:03Z
4,2020-11-20,24076,4C,F,2400,2400,,2020-11-16T13:45:03Z
5,2020-11-21,23804,1F,F,30,30,,2020-11-16T13:45:03Z
5,2020-11-21,23646,1A,P,100,230,,2020-11-16T13:45:03Z
5,2020-11-21,21356,03,F,300,300,,2020-11-16T13:45:03Z
5,2020-11-21,20176,L04,F,400,400,,2020-11-16T13:45:03Z
5,2020-11-21,19701,1B,T,430,730,Om,2020-11-16T13:45:03Z
5,2020-11-21,28010,2F,P,800,900,,2020-11-16T13:45:03Z
5,2020-11-21,29913,2A,P,930,1030,,2020-11-16T13:45:03Z
5,2020-11-21,29940,2B,P,1100,1300,DM,2020-11-16T13:45:03Z
5,2020-11-21,29713,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
5,2020-11-21,36999,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
5,2020-11-21,29222,4B,F,2100,2100,,2020-11-16T13:45:03Z
5,2020-11-21,22734,4C,F,2400,2400,,2020-11-16T13:45:03Z
6,2020-11-22,22589,1F,F,30,30,,2020-11-16T13:45:03Z
6,2020-11-22,22638,1A,P,100,230,,2020-11-16T13:45:03Z
6,2020-11-22,20597,03,F,300,300,,2020-11-16T13:45:03Z
6,2020-11-22,19656,L04,F,400,400,,2020-11-16T13:45:03Z
6,2020-11-22,19161,1B,T,430,730,Om,2020-11-16T13:45:03Z
6,2020-11-22,25753,2F,P,800,900,,2020-11-16T13:45:03Z
6,2020-11-22,28469,2A,P,930,1030,,2020-11-16T13:45:03Z
6,2020-11-22,30469,2B,P,1100,1300,DM,2020-11-16T13:45:03Z
6,2020-11-22,30907,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
6,2020-11-22,39647,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
6,2020-11-22,31993,4B,F,2100,2100,,2020-11-16T13:45:03Z
6,2020-11-22,23658,4C,F,2400,2400,,2020-11-16T13:45:03Z
7,2020-11-23,23551,1F,F,30,30,,2020-11-16T13:45:03Z
7,2020-11-23,23960,1A,P,100,230,,2020-11-16T13:45:03Z
7,2020-11-23,22518,03,F,300,300,,2020-11-16T13:45:03Z
7,2020-11-23,22065,L04,F,400,400,,2020-11-16T13:45:03Z
7,2020-11-23,21999,1B,T,430,730,Om,2020-11-16T13:45:03Z
7,2020-11-23,35222,2F,P,800,900,DM,2020-11-16T13:45:03Z
7,2020-11-23,35153,2A,P,930,1030,,2020-11-16T13:45:03Z
7,2020-11-23,34907,2B,P,1100,1300,,2020-11-16T13:45:03Z
7,2020-11-23,35056,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
7,2020-11-23,43308,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
7,2020-11-23,34962,4B,F,2100,2100,,2020-11-16T13:45:03Z
7,2020-11-23,24987,4C,F,2400,2400,,2020-11-16T13:45:03Z
8,2020-11-24,24470,1F,F,30,30,,2020-11-16T13:45:03Z
8,2020-11-24,24601,1A,P,100,230,,2020-11-16T13:45:03Z
8,2020-11-24,22869,03,F,300,300,,2020-11-16T13:45:03Z
8,2020-11-24,22320,L04,F,400,400,,2020-11-16T13:45:03Z
8,2020-11-24,22257,1B,T,430,730,Om,2020-11-16T13:45:03Z
8,2020-11-24,35185,2F,P,800,900,,2020-11-16T13:45:03Z
8,2020-11-24,35611,2A,P,930,1030,DM,2020-11-16T13:45:03Z
8,2020-11-24,35511,2B,P,1100,1300,,2020-11-16T13:45:03Z
8,2020-11-24,35582,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
8,2020-11-24,43501,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
8,2020-11-24,35055,4B,F,2100,2100,,2020-11-16T13:45:03Z
8,2020-11-24,25004,4C,F,2400,2400,,2020-11-16T13:45:03Z
9,2020-11-25,24777,1F,F,30,30,,2020-11-16T13:45:03Z
9,2020-11-25,24900,1A,P,100,230,,2020-11-16T13:45:03Z
9,2020-11-25,23221,03,F,300,300,,2020-11-16T13:45:03Z
9,2020-11-25,22475,L04,F,400,400,,2020-11-16T13:45:03Z
9,2020-11-25,22434,1B,T,430,730,Om,2020-11-16T13:45:03Z
9,2020-11-25,35939,2F,P,800,900,DM,2020-11-16T13:45:03Z
9,2020-11-25,35801,2A,P,930,1030,,2020-11-16T13:45:03Z
9,2020-11-25,35703,2B,P,1100,1300,,2020-11-16T13:45:03Z
9,2020-11-25,35767,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
9,2020-11-25,43697,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
9,2020-11-25,35213,4B,F,2100,2100,,2020-11-16T13:45:03Z
9,2020-11-25,25120,4C,F,2400,2400,,2020-11-16T13:45:03Z
10,2020-11-26,24898,1F,F,30,30,,2020-11-16T13:45:03Z
10,2020-11-26,25065,1A,P,100,230,,2020-11-16T13:45:03Z
10,2020-11-26,23408,03,F,300,300,,2020-11-16T13:45:03Z
10,2020-11-26,22565,L04,F,400,400,,2020-11-16T13:45:03Z
10,2020-11-26,22506,1B,T,430,730,Om,2020-11-16T13:45:03Z
10,2020-11-26,36013,2F,P,800,900,,2020-11-16T13:45:03Z
10,2020-11-26,36054,2A,P,930,1030,DM,2020-11-16T13:45:03Z
10,2020-11-26,35741,2B,P,1100,1300,,2020-11-16T13:45:03Z
10,2020-11-26,35696,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
10,2020-11-26,43103,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
10,2020-11-26,35067,4B,F,2100,2100,,2020-11-16T13:45:03Z
10,2020-11-26,24988,4C,F,2400,2400,,2020-11-16T13:45:03Z
11,2020-11-27,24361,1F,F,30,30,,2020-11-16T13:45:03Z
11,2020-11-27,24501,1A,P,100,230,,2020-11-16T13:45:03Z
11,2020-11-27,22815,03,F,300,300,,2020-11-16T13:45:03Z
11,2020-11-27,22046,L04,F,400,400,,2020-11-16T13:45:03Z
11,2020-11-27,21809,1B,T,430,730,Om,2020-11-16T13:45:03Z
11,2020-11-27,34948,2F,P,800,900,,2020-11-16T13:45:03Z
11,2020-11-27,35341,2A,P,930,1030,DM,2020-11-16T13:45:03Z
11,2020-11-27,34864,2B,P,1100,1300,,2020-11-16T13:45:03Z
11,2020-11-27,34502,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
11,2020-11-27,41569,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
11,2020-11-27,32832,4B,F,2100,2100,,2020-11-16T13:45:03Z
11,2020-11-27,24567,4C,F,2400,2400,,2020-11-16T13:45:03Z
12,2020-11-28,24351,1F,F,30,30,,2020-11-16T13:45:03Z
12,2020-11-28,24341,1A,P,100,230,,2020-11-16T13:45:03Z
12,2020-11-28,22248,03,F,300,300,,2020-11-16T13:45:03Z
12,2020-11-28,21058,L04,F,400,400,,2020-11-16T13:45:03Z
12,2020-11-28,20708,1B,T,430,730,Om,2020-11-16T13:45:03Z
12,2020-11-28,29727,2F,P,800,900,,2020-11-16T13:45:03Z
12,2020-11-28,31034,2A,P,930,1030,,2020-11-16T13:45:03Z
12,2020-11-28,31340,2B,P,1100,1300,DM,2020-11-16T13:45:03Z
12,2020-11-28,31158,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
12,2020-11-28,38712,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
12,2020-11-28,30569,4B,F,2100,2100,,2020-11-16T13:45:03Z
12,2020-11-28,23765,4C,F,2400,2400,,2020-11-16T13:45:03Z
13,2020-11-29,23609,1F,F,30,30,,2020-11-16T13:45:03Z
13,2020-11-29,23638,1A,P,100,230,,2020-11-16T13:45:03Z
13,2020-11-29,21425,03,F,300,300,,2020-11-16T13:45:03Z
13,2020-11-29,20612,L04,F,400,400,,2020-11-16T13:45:03Z
13,2020-11-29,19942,1B,T,430,730,Om,2020-11-16T13:45:03Z
13,2020-11-29,27264,2F,P,800,900,,2020-11-16T13:45:03Z
13,2020-11-29,30187,2A,P,930,1030,,2020-11-16T13:45:03Z
13,2020-11-29,32177,2B,P,1100,1300,DM,2020-11-16T13:45:03Z
13,2020-11-29,32544,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
13,2020-11-29,40480,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
13,2020-11-29,32419,4B,F,2100,2100,,2020-11-16T13:45:03Z
13,2020-11-29,23836,4C,F,2400,2400,,2020-11-16T13:45:03Z
14,2020-11-30,23755,1F,F,30,30,,2020-11-16T13:45:03Z
14,2020-11-30,24294,1A,P,100,230,,2020-11-16T13:45:03Z
14,2020-11-30,22917,03,F,300,300,,2020-11-16T13:45:03Z
14,2020-11-30,22085,L04,F,400,400,,2020-11-16T13:45:03Z
14,2020-11-30,22022,1B,T,430,730,Om,2020-11-16T13:45:03Z
14,2020-11-30,35508,2F,P,800,900,,2020-11-16T13:45:03Z
14,2020-11-30,36011,2A,P,930,1030,DM,2020-11-16T13:45:03Z
14,2020-11-30,35831,2B,P,1100,1300,,2020-11-16T13:45:03Z
14,2020-11-30,35569,3B,T,1330,1630,Dm,2020-11-16T13:45:03Z
14,2020-11-30,43129,DP,P,1700,1930,EM,2020-11-16T13:45:03Z
14,2020-11-30,34833,4B,F,2100,2100,,2020-11-16T13:45:03Z
14,2020-11-30,24659,4C,F,2400,2400,,2020-11-16T13:45:03Z
2,2020-11-19,21957,1F,F,30,30,,2020-11-17T13:45:04Z
2,2020-11-19,22150,1A,P,100,230,,2020-11-17T13:45:04Z
2,2020-11-19,19913,03,F,300,300,,2020-11-17T13:45:04Z
2,2020-11-19,19399,L04,F,400,400,Om,2020-11-17T13:45:04Z
2,2020-11-19,19435,1B,T,430,730,,2020-11-17T13:45:04Z
2,2020-11-19,33089,2F,P,800,900,,2020-11-17T13:45:04Z
2,2020-11-19,33530,2A,P,930,1030,DM,2020-11-17T13:45:04Z
2,2020-11-19,32870,2B,P,1100,1300,,2020-11-17T13:45:04Z
2,2020-11-19,32756,3B,T,1330,1630,Dm,2020-11-17T13:45:04Z
2,2020-11-19,42506,DP,P,1700,1930,EM,2020-11-17T13:45:04Z
2,2020-11-19,35961,4B,F,2100,2100,,2020-11-17T13:45:04Z
2,2020-11-19,25700,4C,F,2400,2400,,2020-11-17T13:45:04Z
3,2020-11-20,25161,1F,F,30,30,,2020-11-17T13:45:04Z
3,2020-11-20,25211,1A,P,100,230,,2020-11-17T13:45:04Z
